Date;Open;High;Low;Close;Adj Close;Volume
2012-12-27;1.276098;1.277104;1.278756;1.275903;1.275903;null
2012-12-28;1.277703;1.270280;1.275116;1.277779;1.277779;null
2012-12-31;1.272804;1.271129;1.271321;1.272874;1.272874;null
2013-01-01;1.270825;1.270424;1.266067;1.269479;1.269479;null
2013-01-02;1.269882;1.269561;1.263474;1.270041;1.270041;null
2013-01-03;1.256440;1.249267;1.252783;1.256288;1.256288;null
2013-01-04;1.246873;1.250429;1.248089;1.246787;1.246787;null
2013-01-07;1.245125;1.243740;1.246581;1.245067;1.245067;null
2013-01-08;1.248333;1.247775;1.249113;1.248615;1.248615;null
2013-01-09;1.244420;1.243047;1.242650;1.244313;1.244313;null
2013-01-10;1.242615;1.242407;1.248262;1.242598;1.242598;null
2013-01-11;1.254606;1.256334;1.261570;1.254513;1.254513;null
2013-01-14;1.267682;1.267348;1.266707;1.268002;1.268002;null
2013-01-15;1.266221;1.264366;1.266582;1.266341;1.266341;null
2013-01-16;1.259191;1.258931;1.259709;1.258983;1.258983;null
2013-01-17;1.259250;1.264386;1.266158;1.258785;1.258785;null
2013-01-18;1.268133;1.267981;1.268958;1.268013;1.268013;null
2013-01-21;1.267954;1.267415;1.266298;1.267706;1.267706;null
2013-01-22;1.265806;1.263330;1.263990;1.265831;1.265831;null
2013-01-23;1.260706;1.260712;1.263640;1.260448;1.260448;null
2013-01-24;1.262670;1.271317;1.268174;1.263042;1.263042;null
2013-01-25;1.279452;1.281300;1.287457;1.279847;1.279847;null
2013-01-28;1.293415;1.292822;1.291506;1.293128;1.293128;null
2013-01-29;1.290102;1.287696;1.288981;1.290144;1.290144;null
2013-01-30;1.289463;1.295925;1.295639;1.288721;1.288721;null
2013-01-31;1.302551;1.304545;1.301161;1.302289;1.302289;null
2013-02-01;1.304614;1.311383;1.310995;1.304709;1.304709;null
2013-02-04;1.309069;1.301233;1.307042;1.309102;1.309102;null
2013-02-05;1.293886;1.298142;1.297448;1.294095;1.294095;null
2013-02-06;1.307104;1.311162;1.307383;1.307157;1.307157;null
2013-02-07;1.310426;1.298413;1.313045;1.310455;1.310455;null
2013-02-08;1.302096;1.302807;1.297641;1.302132;1.302132;null
2013-02-11;1.295268;1.301617;1.298650;1.295024;1.295024;null
2013-02-12;1.306206;1.306975;1.305753;1.305936;1.305936;null
2013-02-13;1.301197;1.301443;1.304456;1.301138;1.301138;null
2013-02-14;1.298131;1.289698;1.298022;1.297607;1.297607;null
2013-02-15;1.290012;1.292341;1.290702;1.290065;1.290065;null
2013-02-18;1.295610;1.296704;1.296523;1.295610;1.295610;null
2013-02-19;1.293672;1.293628;1.291268;1.293465;1.293465;null
2013-02-20;1.294427;1.299524;1.295588;1.294414;1.294414;null
2013-02-21;1.295062;1.287732;1.294512;1.295142;1.295142;null
2013-02-22;1.281607;1.280016;1.280772;1.281699;1.281699;null
2013-02-25;1.281185;1.284249;1.288552;1.281377;1.281377;null
2013-02-26;1.272158;1.276247;1.274137;1.272119;1.272119;null
2013-02-27;1.276821;1.280527;1.282120;1.276723;1.276723;null
2013-02-28;1.285586;1.279509;1.278771;1.285245;1.285245;null
2013-03-01;1.278265;1.273509;1.278926;1.278007;1.278007;null
2013-03-04;1.276647;1.283277;1.277381;1.276636;1.276636;null
2013-03-05;1.277535;1.276418;1.275095;1.277565;1.277565;null
2013-03-06;1.270994;1.266447;1.269213;1.270940;1.270940;null
2013-03-07;1.268060;1.269618;1.274368;1.268241;1.268241;null
2013-03-08;1.276347;1.267566;1.277534;1.276583;1.276583;null
2013-03-11;1.271529;1.271523;1.268065;1.271099;1.271099;null
2013-03-12;1.267985;1.265479;1.264787;1.267900;1.267900;null
2013-03-13;1.261433;1.256718;1.264280;1.261433;1.261433;null
2013-03-14;1.258028;1.253666;1.248452;1.258093;1.258093;null
2013-03-15;1.253481;1.254824;1.259343;1.253572;1.253572;null
2013-03-18;1.245698;1.245140;1.247606;1.245207;1.245207;null
2013-03-19;1.245424;1.243852;1.245922;1.245437;1.245437;null
2013-03-20;1.241554;1.242095;1.247456;1.241545;1.241545;null
2013-03-21;1.246778;1.243261;1.239997;1.247017;1.247017;null
2013-03-22;1.236095;1.236685;1.243914;1.236095;1.236095;null
2013-03-25;1.246327;1.233273;1.244559;1.246467;1.246467;null
2013-03-26;1.229244;1.228361;1.227564;1.229009;1.229009;null
2013-03-27;1.227642;1.224235;1.227551;1.227855;1.227855;null
2013-03-28;1.222343;1.226869;1.228144;1.222924;1.222924;null
2013-03-29;1.230100;1.229566;1.230728;1.230135;1.230135;null
2013-03-31;1.229758;1.229721;1.233991;1.229863;1.229863;null
2013-04-01;1.231110;1.227738;1.228732;1.231097;1.231097;null
2013-04-02;1.226064;1.224408;1.225302;1.226000;1.226000;null
2013-04-03;1.229208;1.226378;1.228262;1.229119;1.229119;null
2013-04-04;1.239956;1.245591;1.249439;1.240246;1.240246;null
2013-04-07;1.255047;1.252834;1.250261;1.255073;1.255073;null
2013-04-08;1.250371;1.249075;1.248017;1.250384;1.250384;null
2013-04-09;1.247181;1.246207;1.243322;1.247047;1.247047;null
2013-04-10;1.238676;1.242179;1.241507;1.238900;1.238900;null
2013-04-11;1.243397;1.243741;1.242715;1.243554;1.243554;null
2013-04-14;1.246156;1.258069;1.245687;1.245887;1.245887;null
2013-04-15;1.262527;1.263842;1.266023;1.262777;1.262777;null
2013-04-16;1.269254;1.266322;1.270499;1.269017;1.269017;null
2013-04-17;1.265237;1.268065;1.265748;1.265156;1.265156;null
2013-04-18;1.267772;1.269264;1.266246;1.267537;1.267537;null
2013-04-21;1.270893;1.271677;1.269296;1.270762;1.270762;null
2013-04-22;1.272274;1.269166;1.273914;1.272362;1.272362;null
2013-04-23;1.266411;1.266556;1.265766;1.266386;1.266386;null
2013-04-24;1.266662;1.264673;1.266277;1.266415;1.266415;null
2013-04-25;1.263580;1.265774;1.262218;1.263592;1.263592;null
2013-04-28;1.268410;1.268287;1.266201;1.268221;1.268221;null
2013-04-29;1.266291;1.263925;1.269838;1.266029;1.266029;null
2013-04-30;1.269648;1.281247;1.275291;1.269752;1.269752;null
2013-05-01;1.281861;1.276037;1.285248;1.281598;1.281598;null
2013-05-02;1.274223;1.272574;1.273948;1.273935;1.273935;null
2013-05-05;1.274239;1.276864;1.274629;1.273806;1.273806;null
2013-05-06;1.276164;1.286683;1.280889;1.275781;1.275781;null
2013-05-07;1.285001;1.287199;1.291958;1.284791;1.284791;null
2013-05-08;1.291590;1.285769;1.285040;1.291379;1.291379;null
2013-05-09;1.293561;1.298696;1.292913;1.293548;1.293548;null
2013-05-12;1.298844;1.300633;1.298170;1.298474;1.298474;null
2013-05-13;1.302518;1.309043;1.302149;1.302569;1.302569;null
2013-05-14;1.305855;1.303175;1.304809;1.305613;1.305613;null
2013-05-15;1.301536;1.310789;1.303857;1.301514;1.301514;null
2013-05-16;1.310874;1.317888;1.311558;1.311131;1.311131;null
2013-05-19;1.314054;1.315759;1.314227;1.314114;1.314114;null
2013-05-20;1.313428;1.316875;1.312754;1.313601;1.313601;null
2013-05-21;1.315796;1.329665;1.322705;1.315677;1.315677;null
2013-05-22;1.328573;1.335544;1.324341;1.328899;1.328899;null
2013-05-23;1.334574;1.337455;1.338235;1.334643;1.334643;null
2013-05-26;1.342726;1.342935;1.339495;1.342424;1.342424;null
2013-05-27;1.343502;1.339224;1.335353;1.343189;1.343189;null
2013-05-28;1.342001;1.347270;1.341123;1.341675;1.341675;null
2013-05-29;1.343968;1.349348;1.346851;1.343597;1.343597;null
2013-05-30;1.349046;1.355529;1.348131;1.349003;1.349003;null
2013-06-02;1.350712;1.349607;1.340472;1.350592;1.350592;null
2013-06-03;1.340628;1.353528;1.341648;1.340367;1.340367;null
2013-06-04;1.356054;1.372539;1.357614;1.355454;1.355454;null
2013-06-05;1.376872;1.385682;1.379492;1.376105;1.376105;null
2013-06-06;1.385699;1.397741;1.388177;1.385300;1.385300;null
2013-06-09;1.404126;1.401625;1.396618;1.404126;1.404126;null
2013-06-10;1.398149;1.412828;1.407886;1.398175;1.398175;null
2013-06-11;1.398175;1.399516;1.397157;1.397778;1.397778;null
2013-06-12;1.406904;1.407940;1.391384;1.407057;1.407057;null
2013-06-13;1.387819;1.389642;1.385364;1.387055;1.387055;null
2013-06-16;1.393840;1.397769;1.385936;1.393998;1.393998;null
2013-06-17;1.399687;1.411625;1.400941;1.400051;1.400051;null
2013-06-18;1.410823;1.417996;1.405054;1.411566;1.411566;null
2013-06-19;1.431988;1.436401;1.428134;1.432198;1.432198;null
2013-06-20;1.438197;1.427330;1.431563;1.438177;1.438177;null
2013-06-23;1.418519;1.427263;1.415578;1.418911;1.418911;null
2013-06-24;1.417748;1.420600;1.414351;1.417897;1.417897;null
2013-06-25;1.411772;1.405723;1.400489;1.411960;1.411960;null
2013-06-26;1.401408;1.403555;1.397654;1.401020;1.401020;null
2013-06-27;1.404116;1.421648;1.410868;1.404492;1.404492;null
2013-06-30;1.425411;1.425319;1.413055;1.425560;1.425560;null
2013-07-01;1.413822;1.421517;1.413743;1.413525;1.413525;null
2013-07-02;1.419172;1.427753;1.418456;1.419245;1.419245;null
2013-07-03;1.430876;1.419722;1.418599;1.430932;1.430932;null
2013-07-04;1.411793;1.417408;1.406075;1.411976;1.411976;null
2013-07-07;1.416202;1.421753;1.409256;1.415687;1.415687;null
2013-07-08;1.408108;1.412098;1.401893;1.408217;1.408217;null
2013-07-09;1.394659;1.404387;1.392866;1.394626;1.394626;null
2013-07-10;1.419367;1.426295;1.416073;1.421770;1.421770;null
2013-07-11;1.428066;1.442547;1.425783;1.427393;1.427393;null
2013-07-14;1.438796;1.443630;1.434202;1.438631;1.438631;null
2013-07-15;1.436856;1.439519;1.423801;1.436332;1.436332;null
2013-07-16;1.423291;1.429024;1.417657;1.423086;1.423086;null
2013-07-17;1.421283;1.430047;1.420021;1.420832;1.420832;null
2013-07-18;1.428066;1.429750;1.424200;1.428141;1.428141;null
2013-07-21;1.427083;1.430701;1.426177;1.427462;1.427462;null
2013-07-22;1.424953;1.427067;1.424547;1.424690;1.424690;null
